ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
16134	Mbya	AGOUTI	akuʃi	akuʃi	a k u ʃ i	a k u - ʃ i - - - -	21	143	AGOUTI	cutia1	Carib loan in Proto-Mawé-Aweti-TG
16493	Guarani	AGOUTI	akuti	akuti	a k u t i	a k u - t i - - - -	21	143	AGOUTI	cutia1	Carib loan in Proto-Mawé-Aweti-TG
16826	Old_Guarani	AGOUTI	akuti	akuti	a k u t i	a k u - t i - - - -	21	143	AGOUTI	cutia1	Carib loan in Proto-Mawé-Aweti-TG
17400	Xeta	AGOUTI	tʃeami / kejkaj	tʃeami	tʃ ea m i	tʃ ea m i	24	146	AGOUTI	cutia	
17632	Kaiowa	AGOUTI	akutɨ	akutɨ	a k u t ɨ	a k u - t ɨ - - - -	21	143	AGOUTI	cutia1	Carib loan in Proto-Mawé-Aweti-TG
18364	Omagua	AGOUTI	akuti	akuti	a k u t i	a k u - t i - - - -	21	143	AGOUTI	cutia1	Carib loan in Proto-Mawé-Aweti-TG
18646	Kokama	AGOUTI	akuti	akuti	a k u t i	a k u - t i - - - -	21	143	AGOUTI	cutia1	Carib loan in Proto-Mawé-Aweti-TG
19330	Asurini_Tocantins	AGOUTI	akosí	akosí	a k o s í	a k o - s í - - - -	21	143	AGOUTI		Carib loan in Proto-Mawé-Aweti-TG
21461	Uruku	AGOUTI	vakõja	vakõja	v a k + õ j a	v a k - - - + õ j a	821	86 150	AGOUTI TOOTH		
21613	Cinta-Larga	AGOUTI	wakĩĩ	wakĩĩ	w a k + ĩĩ	w a k - - - + - ĩĩ -	821	86 150	AGOUTI TOOTH		
21869	Kepkiriwat	AGOUTI	okuɲã / vakaɲẽ	okuɲã 	o k u ɲ ã	o k u - ɲ ã - - - -	21	143	AGOUTI		Carib loan in Proto-Mawé-Aweti-TG
21870	Kepkiriwat	AGOUTI	okuɲã / vakaɲẽ	vakaɲẽ	v a k a ɲ ẽ	v a k a ɲ ẽ	821	86	AGOUTI		
22200	Kampe	AGOUTI	pakãja	pakãja	p a k + ã j a	p a k - - + ã j a	821	11879 150	PACA TOOTH		
24478	Amondawa	AGOUTI	akotʃi / akutia	akutia	a k u t ia	a k u t ia	21	143	AGOUTI		
24479	Karipuna	AGOUTI	akutia	akutia	a k u t ia	a k u t ia	21	143	AGOUTI		
26093	Xeta	AGOUTI	tʃeami / kejkaj	kejkaj	k ei k ai	k ei k ai	5389	3975	AGOUTI		
4	Karo	ALL	tamək / jakatɨɨm	tamək	t a m ə k	t a m ə k -	4191	2558	ALL	todostudo0a	
5	Karo	ALL	tamək / jakatɨɨm	jakatɨɨm	j a k a + t ɨː m	j a k a + t - ɨː m	26	206 884	COPULA ASPECT	todostudo0a	
369	Purubora	ALL	wuijaba	wuijaba	w ui j a b a	w ui j a b a - - - -	29	204	ALL	todostudo9	
811	Makurap	ALL	βiibmõ / ŋitoɲə̃ʔ	βiibmõ	β iː b m õ	- - - - β iː b m - õ	25	205	ALL	todostudoc	
812	Makurap	ALL	βiibmõ / ŋitoɲə̃ʔ	ŋitoɲə̃ʔ	ŋ i t o ɲ ə̃ ʔ	ŋ i t o ɲ ə̃ ʔ	36	215	ALL	todostudoc	Also means 'well'
1162	Wayoro	ALL	ndege	ndege	n/d e g e	n/d e - - g e	4190	2557	ALL	todostudo8	
1482	Tupari	ALL	irote	irote	i r o t e	i r o t e	34	213	ALL	todostudo7	
2253	Mekens	ALL	paeseet	paeseet	p ae s eː t	- p ae s eː t - -	4186	2325	ALL	todostudo6	
2711	Gavião	ALL	kɨrɨjãã / βèrép	kɨrɨjãã	k ɨ r ɨ j ãː	k ɨ r ɨ j ãː	31	208	ALL	todostudo43	
2712	Gavião	ALL	kɨrɨjãã / βèrép	βèrép	β è r é p	β è r é p	952	94	ALL	todostudo43	
3120	Monde	ALL	sopoj	sopoj	s o p oi	- - s o p oi - - - -	936	93	ALL	todostudo1	
3393	Arua	ALL	βerep	βerep	β e r e p	β e r e p	952	94	ALL	todostudo3	
3718	Zoro	ALL	sopop	sopop	s o p o p	- - s o p o p - - -	936	93	ALL	todostudo1	
3894	Surui-Paiter	ALL	bagater	bagater	b a g a t e r	- b a g a t e r	4188	2555	ALL	todostudo5	
4691	Xipaya	ALL	kiwi	kiwi	k i w i	k - - i w i - -	925	92	ALL	todostudod	
5023	Juruna	ALL	bitehu	bitehu	b i t e h u	b i t e h u	32	209	ALL	todostudob	
5355	Mundurukú	ALL	soat	soat	s oa t	- - - s oa t - -	4187	2327	ALL	todostudoe	
5740	Kuruaya	ALL	poam	poam	p oa m	- - - - p oa m - - -	25	205	ALL	todostudo1	
6039	Mawe	ALL	torania	torania	t o r a n ia	t o r a n ia	33	211	ALL	todostudo2	
6411	Aweti	ALL	momati	momati	m o m a t i	m o m a t i	30	207	ALL	todostudo1	
6708	Parakana	ALL	pam	pam	p a m	- - - - p a m - - -	25	205	ALL	todostudo1	
7066	Asurini_Tocantins	ALL	pap	pap	p a p	- - - - p a p - - -	25	205	ALL	todostudo1	
7297	Surui_Aikewara	ALL	pam	pam	p a m	- - - - p a m - - -	25	205	ALL	todostudo1	
7631	Tapirape	ALL	pãw	pãw	p ã w	- - - - p ã w - - -	25	205	ALL	todostudo1	
7902	Tembe	ALL	paw	paw	p a w	- - - - p a w - - -	25	205	ALL	todostudo1	
8234	Guajajara	ALL	paw	paw	p a w	- - - - p a w - - -	25	205	ALL	todostudo1	
8570	Apiaka	ALL	pawẽ	pawẽ	p a w ẽ	- - - - p a w ẽ - -	25	205	ALL	todostudo1	
8819	Parintintin	ALL	paβ	paβ	p a β	- - - - p a β - - -	25	205	ALL	todostudo1	
9185	Amondawa	ALL	paβ	paβ	p a β	- - - - p a β - - -	25	205	ALL	todostudo1	
9486	Tenharim	ALL	paβ	paβ	p a β	- - - - p a β - - -	25	205	ALL	todostudo1	
9951	Urueuwauwau	ALL	paβ	paβ	p a β	- - - - p a β - - -	25	205	ALL	todostudo1	
10301	Kayabi	ALL	pap	pap	p a p	- - - - p a p - - -	25	205	ALL	todostudo1	
10534	Arawete	ALL	pa	pa	p a	- - - - p a - - - -	25	205	ALL	todostudo1	
10902	Guaja	ALL	pa	pa	p a	- - - - p a - - - -	25	205	ALL	todostudo1	
11155	Amanaye	ALL	pawe	pawe	p a w e	- - - - p a w e - -	25	205	ALL	todostudo1	
11248	Teko	ALL	pa	pa	p a	- - - - p a - - - -	25	205	ALL	todostudo1	
11619	Wayampi	ALL	pa / pilu	pa	p a	- - - - p a - - - -	25	205	ALL	todostudo1	
11620	Wayampi	ALL	pa / pilu	pilu	p i l u	- - - - p i l u - -	3982	2323	ALL	todostudo1	
12023	Zoe	ALL	kã	kã	k ã	- - - - k ã	27	210	ALL	todostudo3	
12266	Kaapor	ALL	upa / joho	upa	u p a	- - - u p a - - - -	25	205	ALL	todostudo1	
12267	Kaapor	ALL	upa / juhu	juhu	j u h u	j u h u	28	212	ALL	todostudo1	
12855	Kamajura	ALL	pap	pap	p a p	- - - - p a p - - -	25	205	ALL	todostudo1	
13132	Asurini_Xingu	ALL	pap	pap	p a p	- - - - p a p - - -	25	205	ALL	todostudo1	
13396	Ava_Canoeiro	ALL	upakatu	upakatu	u p a + k a t u	- - - u p a - - - - + k a t u	25	205 91	ALL INTENSIFIER	todostudo1	
13614	Tupinamba	ALL	paβ	paβ	p a β	- - - - p a β - - -	25	205	ALL	todostudo1	
14020	Nheengatu	ALL	pa	pa	p a	- - - - p a - - - -	25	205	ALL	todostudo1	
14359	Tupí Austral	ALL	opabiɲe	opabiɲe	o p a + b i ɲ e	- - - o p a - - - - + b i ɲ e	25	205 334	ALL ?	todostudo1	
14634	Yuki	ALL	χa	χa	χ a	- - - - χ a	27	210	ALL	todostudo1	
14879	Guarayo	ALL	pãvã	pãvã	p ã v ã	- - - - p ã v ã - -	25	205	ALL	todostudo1	
15186	Siriono	ALL	ha	ha	h a	- - - - h a - - - -	25	205	ALL	todostudo1	
15514	Warazu	ALL	ma	ma	m a	m a	35	214	ALL	todostudo1	
15759	Chiriguano	ALL	pãwe	pãwe	p ã w e	- - - - p ã w e - -	25	205	ALL	todostudo1	
16135	Mbya	ALL	pa	pa	p a	- - - - p a - - - -	25	205	ALL	todostudo1	
16494	Guarani	ALL	opa	opa	o p a	- - - o p a - - - -	25	205	ALL	todostudo1	
16827	Old_Guarani	ALL	opa	opa	o p a	- - - o p a - - - -	25	205	ALL	todostudo1	
17171	Ache	ALL	wɨwɨ	wɨwɨ	w ɨ w ɨ	- w - ɨ w ɨ - -	925	92	ALL	todostudo	
17401	Xeta	ALL	po	po	p o	- - - - p o - - - -	25	205	ALL	todostudo1	
17633	Kaiowa	ALL	mba	mba	m/b a	- - - - m/b a - - - -	25	205	ALL	todostudo1	
17849	Tapiete	ALL	ópa	ópa	ó p a	- - - ó p a - - - -	25	205	ALL	todostudo1	
18181	Ñandeva	ALL	pãβẽ	pãβẽ	p ã β ẽ	- - - - p ã β ẽ - -	25	205	ALL	todostudo1	
18365	Omagua	ALL	upa	upa	u p a	- - - u p a - - - -	25	205	ALL	todostudo1	
18647	Kokama	ALL	upi	upi	u p i	- - - u p i - - - -	25	205	ALL	todostudo1	
19264	Karitiana	ALL	akataɨɨm / motun	akataɨɨm	a k a + t aɨ ɨ m	- a k a + t aɨ ɨ m	26	206 884	COPULA ASPECT		
19265	Karitiana	ALL	akataɨɨm / motun	motun	m o t u n	m o t u n	4189	2556	ALL		
6	Karo	ANACONDA_WATER_BOA	mãjgãratsa	mãjgãratsa	m ã j g ã r a ts a	m ã j g ã r a - - ts a	46	301	ANACONDA	sucuri	
370	Purubora	ANACONDA_WATER_BOA	tahani	tahani	t a h a n i	t a h a n i	4195	2559	ANACONDA	sucuri	
813	Makurap	ANACONDA_WATER_BOA	ɨdnajã	ɨdnajã	ɨ d n a j ã	ɨ d n a j ã	58	305	ANACONDA	sucuri	
1163	Wayoro	ANACONDA_WATER_BOA	tigaptarap	tigaptarap	t i g a p t a r a p	t i g a p t a r a p	59	307	ANACONDA	sucuri	
1483	Tupari	ANACONDA_WATER_BOA	amsiamʔe	amsiamʔe	a m s i a m ʔ e	a m s i a m ʔ e	50	296	ANACONDA	sucuri	
1874	Akuntsu	ANACONDA_WATER_BOA	kʷatin atʃo	kʷatin atʃo	kʷ a t i n + a tʃ o	kʷ a t i n + - a tʃ o - -	4192	15010 1649	SNAKE BIG	sucuria7	
2255	Mekens	ANACONDA_WATER_BOA	kʷatsopoot / konipo atsu	kʷatsopoot	kʷ a ts o + p oː t	kʷ a ts o + - p - - oː t - -	53	1650 15011	BIG SNAKE	sucuriab	
2714	Gavião	ANACONDA_WATER_BOA	iimádĩ ĩt / baj póòj	iimádĩ ĩt	iː + m a + d ĩĩ t	iː + m a + d ĩĩ t	48	1458 295 300	RIVER POSSESSOR ?	sucuri4	
2715	Gavião	ANACONDA_WATER_BOA	iimádĩ ĩt / baj póòj	baj póòj	b ai + p ó òi	- b - - ai - - - + p ó òi	47	15011 27	SNAKE BIG	sucuri4	
3121	Monde	ANACONDA_WATER_BOA	sobo poj	sobo poj	s o b o + p oi	s o b o + - p - - oi - - -	49	306 15011	ANACONDA ?	sucuri	
3895	Surui-Paiter	ANACONDA_WATER_BOA	loboti (it)	loboti	l o b o t i	l o b o t i	4276	2648	ANACONDA	sucuri4	
4230	Karitiana	ANACONDA_WATER_BOA	sõɲmap	sõɲmap	s õ ɲ m a p	s õ ɲ m a p	56	303	ANACONDA	sucuri6	
4498	Arikem	ANACONDA_WATER_BOA	sad maawa	sad maawa	s a d + m aː w a	s a - - - d + m aː w a	56	303 731	ANACONDA ?	sucuri6	
4693	Xipaya	ANACONDA_WATER_BOA	adʒa	adʒa	a dʒ a	- - - a dʒ a	3126	1115	ANACONDA	sucuri3	
5025	Juruna	ANACONDA_WATER_BOA	adʒá / tuwĩ	adʒá	a dʒ á	- - - a dʒ á	3126	1115	ANACONDA	sucuri3	
5026	Juruna	ANACONDA_WATER_BOA	adʒa / tuwĩ	tuwĩ	t u w ĩ	t u w ĩ - -	47	299	ANACONDA	sucuri3	
5357	Mundurukú	ANACONDA_WATER_BOA	mərekobə	mərekobə	m ə r e k o b ə	m ə r e k o b ə	52	297	ANACONDA	sucuri	
5741	Kuruaya	ANACONDA_WATER_BOA	numãbɨbɨ	numãbɨbɨ	n u m ã b ɨ b ɨ	n u m ã b ɨ b ɨ	57	304	ANACONDA	sucuri	
6041	Mawe	ANACONDA_WATER_BOA	sukuriu	sukuriu	s u k u r iu	s u - k u r - - iu - -	46	301	ANACONDA	sucuri17	
6413	Aweti	ANACONDA_WATER_BOA	twajwatu	twajwatu	t u ai + ua t u	t u ai + - - - ua t u	4193	887 299	ANACONDA BIG	sucuri7	
6710	Parakana	ANACONDA_WATER_BOA	maʃoho	maʃoho	m a ʃ + o h o	- m - - a ʃ - - + - o h o - -	47	15011 299	SNAKE BIG	sucuri57	
7298	Surui_Aikewara	ANACONDA_WATER_BOA	kurisu	kurisu	k u r i s u	- - - k u r i s u - -	46	301	ANACONDA	sucuri	
7633	Tapirape	ANACONDA_WATER_BOA	ʃokori	ʃokori	ʃ o k o r i	ʃ o - k o r - - i - -	46	301	ANACONDA	sucuri	
7903	Tembe	ANACONDA_WATER_BOA	hukuri / mozuhu	hukuri	h u k u r i	h u - k u r - - i - -	46	301	ANACONDA	sucuri157	
7904	Tembe	ANACONDA_WATER_BOA	hukuri / mozuhu	mozuhu	m o z + u h u	- m - - o z - - + - u h u - -	47	15011 299	SNAKE BIG	sucuri157	
8235	Guajajara	ANACONDA_WATER_BOA	mozuhu	mozuhu	m o z + u h u	- m - - o z - - + - u h u - -	47	15011 299	SNAKE BIG	sucuri57	
8571	Apiaka	ANACONDA_WATER_BOA	masojga	masojga	m a s oi g a	m a s oi g a	4196	2560	ANACONDA	sucuri2	
9489	Tenharim	ANACONDA_WATER_BOA	mbojuhua	mbojuhua	m/b oi + u h ua	- m/b - - oi - - - + - u h ua - -	47	15011 299	SNAKE BIG	sucuri	
10536	Arawete	ANACONDA_WATER_BOA	urukuku	urukuku	u r u k u k u	- - - - u r u k u k u	46	301	ANACONDA	sucuri	
10903	Guaja	ANACONDA_WATER_BOA	tsikurihu	tsikurihu	ts i k u r i h u	ts i - k u r i h u - -	46	301	ANACONDA	sucuri17	
11251	Teko	ANACONDA_WATER_BOA	boʤuhu	boʤuhu	b o dʒ + u h u	- b - - o dʒ - - + - u h u - -	47	15011 299	SNAKE BIG	sucuri57	
11622	Wayampi	ANACONDA_WATER_BOA	moyu	moyu	m oi + u	- m - - oi - - - + - - - u - -	47	15011 299	SNAKE BIG	sucuri57	
12856	Kamajura	ANACONDA_WATER_BOA	mojũ	mojũ	m oi + ũ	- m - - oi - - - + - - - ũ - -	47	15011 299	SNAKE BIG	sucuri57	
13616	Tupinamba	ANACONDA_WATER_BOA	sukuɾiju	sukuɾiju	s u k u ɾ i j u	s u - k u ɾ i j u - -	46	301	ANACONDA	sucuri17	
14021	Nheengatu	ANACONDA_WATER_BOA	sukuriu	sukuriu	s u k u r i u	s u - k u r i - u - -	46	301	ANACONDA	sucuri17	
15188	Siriono	ANACONDA_WATER_BOA	mbeɨ tʃusu	mbeɨ tʃusu	m/b e ɨ + tʃ u s u	- m/b e ɨ - - - - + tʃ u s u - -	47	15011 299	SNAKE BIG	sucuri5	
16028	Jora	ANACONDA_WATER_BOA	mbej tʃusu	mbej tʃusu	m/b ei + tʃ u s u	- m/b - - ei - - - + tʃ u s u - -	47	15011 299	SNAKE BIG	sucuri5	
16138	Mbya	ANACONDA_WATER_BOA	kuriju	kuriju	k u r i j u	- - - k u r i j u - -	46	301	ANACONDA	sucuri17	
16496	Guarani	ANACONDA_WATER_BOA	kuriju	kuriju	k u r i j u	- - - k u r i j u - -	46	301	ANACONDA	sucuri17	
16829	Old_Guarani	ANACONDA_WATER_BOA	mboj jusu	mboj jusu	m/b oi + j u s u	- m/b - - oi - - - + j u s u - -	47	15011 299	SNAKE BIG	sucuri	
19312	Mundurukú	ANACONDA_WATER_BOA	pəjʃiri	pəjʃiri	p əi + ʃ i r i	- p - - əi - - - + ʃ i r i	47	15011 886	SNAKE BIG/COLLECTIVE		
19323	Mundurukú	ANACONDA_WATER_BOA	darə̃ŋrə̃ŋ	darə̃ŋrə̃ŋ	d a r ə̃ ŋ r ə̃ ŋ	d a r ə̃ ŋ r ə̃ ŋ	2469	363	ANACONDA		Obsolete
19631	Kokama	ANACONDA_WATER_BOA	ɨwɨrati tsukuri	ɨwɨrati tsukuri	ɨ w ɨ r a t i + ts u k u r i	ɨ w ɨ r a t i + ts u - k u r i - - - -	46	362 301	FOREST ANACONDA		
21342	Warazu	ANACONDA_WATER_BOA	moi ujuɨpora	moi ujuɨpora	m oi + u j uɨ p o r a	- m - - oi - - - + u j uɨ p o r a	47	15011 1138	SNAKE ?		
21591	Kaapor	ANACONDA_WATER_BOA	maju / takereju	maju	m ai + u	- m - - ai - - - + - - - u - -	47	15011 299	SNAKE BIG		
21592	Kaapor	ANACONDA_WATER_BOA	maju / takereju	takereju	t a k e r e j u	t a - k e r e j u - -	46	301	ANACONDA		
21622	Cinta-Larga	ANACONDA_WATER_BOA	ii mábaj	ii mábaj	ii + m á + b ai	ii + m á + - b - - ai - - -	47	1458 295 15011	RIVER POSSESSOR SNAKE		
22444	Parintintin	ANACONDA_WATER_BOA	mbojuhu	mbojuhu	m/b oi + u h u	- m/b - - oi - - - + - u h u - -	47	15011 299	SNAKE BIG		
22723	Mekens	ANACONDA_WATER_BOA	kʷatsopoot / konipo atsu	konĩpo atsu	k o n ĩ p o + a ts u	k o  n ĩ p o + - a ts u - -	4194	301 1649	SNAKE BIG		
23536	Açuã Tupi	ANACONDA_WATER_BOA	mə̃idʒihu	mə̃idʒihu	m ə̃i + dʒ i h u	- m - - ə̃i - - - + dʒ i h u - -	47	15011 299	SNAKE BIG		
24044	LGA XVIII	ANACONDA_WATER_BOA	sukurejú	sukurejú	s u k u r e j ú	s u - k u r e j ú - -	46	301	ANACONDA		
25198	Zoe	ANACONDA_WATER_BOA	duboj	duboj	d u b o j	d u b o j	2978	888	ANACONDA		
27712	Tupí Austral	ANACONDA_WATER_BOA	sukureju	sukureju	s u k u r e j u	s u k u r e j u	46	301	ANACONDA		
7	Karo	ACHIOTE	koko	koko	k o k o	k o - - k o - -	62	342	ANATTO	urucu4	
712	Ramarama	ACHIOTE	kokó	kokó	k o k ó	k o - - k ó - -	62	342	ANATTO	urucu4	
814	Makurap	ACHIOTE	iko	iko	i k o	- - i k o	60	343	ANATTO	urucu4	
1164	Wayoro	ACHIOTE	ŋgopŋgap	ŋgopŋgap	n/g o p ŋg a p	n/g o p - ŋg a p -	62	342	ANATTO	urucu3	
1484	Tupari	ACHIOTE	tope	tope	t o p e	t o p e - - - -	3447	1579	ANATTO	urucu6	
1875	Akuntsu	ACHIOTE	kɨpkap	kɨpkap	k ɨ p k a p	k ɨ p - k a p -	62	342	ANATTO	urucu3	
2256	Mekens	ACHIOTE	kobakaap	kobakaap	k o b a k aː p	k o b a k aː p -	62	342	ANATTO	urucu3	
2561	Cinta-Larga	ACHIOTE	nduap	nduap	n/d u + a p	n/d u + a p	61	344 1109	ANATTO CLASSIFIER.ROUND	urucu5	
2716	Gavião	ACHIOTE	dóʔà / dookáàp	dóʔà	d ó + ʔ à	d ó - - - - - + ʔ à	61	344 1109	ANATTO CLASSIFIER.ROUND	urucu5	
2717	Gavião	ACHIOTE	dóʔà / dookáàp	dookáàp	d oː + k áà p	d oː - - - - - + k áà p	61	344 14009	ANATTO SEED	urucu5	
3122	Monde	ACHIOTE	doʔu	doʔu	d o + ʔ u	d o + ʔ u	61	344 3606	ANATTO ?	urucu5	
3394	Arua	ACHIOTE	doʔa	doʔa	d o + ʔ a	d o - - - - - + ʔ a	61	344 1109	ANATTO CLASSIFIER.ROUND	urucu5	
3719	Zoro	ACHIOTE	dookaap	dookaap	d oː + k aː p	d oː - - - - - + k aː p	61	344 14009	ANATTO SEED	urucu5	
3896	Surui-Paiter	ACHIOTE	nooa	nooa	n oː + a	n oː + a	61	344 1109	ANATTO CLASSIFIER.ROUND	urucu5	
4231	Karitiana	ACHIOTE	ekɨ	ekɨ	e k ɨ	- - e k ɨ	60	343	ANATTO	urucu4	
4499	Arikem	ACHIOTE	eku	eku	e k u	- - e k u	60	343	ANATTO	urucu4	
4694	Xipaya	ACHIOTE	makapa	makapa	m a k a p a	m a - - k a p a	874	1578	ANATTO	urucu2	
5027	Juruna	ACHIOTE	wãkaha	wãkaha	w ã k a h a	w ã - - k a h a	874	1578	ANATTO	urucu2	
5358	Mundurukú	ACHIOTE	tʃoko / sura	tʃoko	tʃ o k o	tʃ o - - k o -	61	344	ANATTO	urucu5	
5742	Kuruaya	ACHIOTE	tʃoko	tʃoko	tʃ o k o	tʃ o - - k o -	61	344	ANATTO	urucu	
6042	Mawe	ACHIOTE	waʔakap	waʔakap	w a ʔ a k a p	w a ʔ a k a p -	874	1578	ANATTO	urucu2	
6414	Aweti	ACHIOTE	jukʷaŋɨt	jukʷaŋɨt	j u kʷ a ŋ ɨ t	j u kʷ a ŋ ɨ t	63	345	ANATTO	urucu	
6711	Parakana	ACHIOTE	roko	roko	r o k o	- r o k o	60	343	ANATTO	urucu1	
7634	Tapirape	ACHIOTE	oroko	oroko	o r o k o	o r o k o	60	343	ANATTO	urucu1	
7905	Tembe	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
8236	Guajajara	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
8821	Parintintin	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
9186	Amondawa	ACHIOTE	uruku / ɨruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
9490	Tenharim	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
9953	Urueuwauwau	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
10302	Kayabi	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
10537	Arawete	ACHIOTE	irikũ	irikũ	i r i k ũ	i r i k ũ	60	343	ANATTO	urucu1	
11252	Teko	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
11623	Wayampi	ACHIOTE	uluku	uluku	u l u k u	u l u k u	60	343	ANATTO	urucu1	
12268	Kaapor	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
12857	Kamajura	ACHIOTE	ɨrɨku	ɨrɨku	ɨ r ɨ k u	ɨ r ɨ k u	60	343	ANATTO	urucu1	
13617	Tupinamba	ACHIOTE	uɾukũ	uɾukũ	u ɾ u k ũ	u ɾ u k ũ	60	343	ANATTO	urucu1	
14022	Nheengatu	ACHIOTE	urukũ	urukũ	u r u k ũ	u r u k ũ	60	343	ANATTO	urucu1	
14360	Tupí Austral	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
16497	Guarani	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
16830	Old_Guarani	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu	
18305	Apapokuva	ACHIOTE	uruku / ɨruku	ɨruku	ɨ r u k u	ɨ r u k u	60	343	ANATTO	urucu1	
18366	Omagua	ACHIOTE	atʃoté	atʃoté	a tʃ o t é	- a tʃ o t é - -	3127	1116	ANATTO	urucu	
18910	Tapiete	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
19313	Mundurukú	ACHIOTE	tʃoko / sura	sura	s u r a	s u r a	1654	223	ANATTO		
19579	Omagua	ACHIOTE	ruku	ruku	r u k u	- r u k u	60	343	ANATTO		
19632	Kokama	ACHIOTE	ruku	ruku	r u k u	- r u k u	60	343	ANATTO		
20238	Purubora	ACHIOTE	kijo	kijo	k i j o	k i j o	2800	474	ANATTO		
20306	Kampe	ACHIOTE	kɨbakap	kɨbakap	k ɨ b a k a p	k ɨ b a k a p -	62	342	ANATTO		
20537	Asurini_Xingu	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
20818	Zoe	ACHIOTE	(u)ruku	(u)ruku	r u k u	- r u k u	60	343	ANATTO		
20923	Siriono	ACHIOTE	urúku	urúku	u r ú k u	u r ú k u	60	343	ANATTO		
21297	Uruku	ACHIOTE	kokó	kokó	k o k ó	k o - - k ó - -	62	342	ANATTO		
21343	Warazu	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
21607	Apiaka	ACHIOTE	urukú	urukú	u r u k ú	u r u k ú	60	343	ANATTO		
21871	Kepkiriwat	ACHIOTE	eko	eko	e k o	- - e k o	60	343	ANATTO		
22021	Piripkura	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
22157	Urumi	ACHIOTE	kokoja	kokoja	k o k o j a	k o - - k o j a	62	342	ANATTO		
22556	Ava_Canoeiro	ACHIOTE	uʁuku	uʁuku	u ʁ u k u	u ʁ u k u	60	343	ANATTO		
23690	Açuã Tupi	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
26961	Chiriguano	ACHIOTE	urucú	urucú	u r u c ú	u r u c ú	60	343	ANATTO		
8	Karo	ANT	napia	napia	n a p ia	- n a - - p ia -	4212	2569	ANT	formiga	
371	Purubora	ANT	mĩŋk / wĩ (ŋ)	mĩŋk	m ĩ n/k	m ĩ n/k	74	394	ANT	formiga	
372	Purubora	ANT	mĩŋk / wĩ (ŋ)	wĩ	w ĩ	w ĩ - - - - - -	4209	2071	ANT	formiga	
815	Makurap	ANT	bɨtɨraj	bɨtɨraj	b ɨ t ɨ r ai	b ɨ t ɨ r ai	71	391	ANT	formiga	
1165	Wayoro	ANT	 (n)detpe	detpe	d e t p e	d e t - p - e -	4211	2568	ANT	formiga	
1485	Tupari	ANT	wekoʔa	wekoʔa	w e k o ʔ a	w e k o ʔ a -	4214	2571	ANT	formiga	
1876	Akuntsu	ANT	tʃatʃakop	tʃatʃakop	tʃ a tʃ a + k o p	tʃ a tʃ a + k o p	4205	772 13256	ANT RIPE	formiga	SP.
2257	Mekens	ANT	kɨbɨɾɨ	kɨbɨɾɨ	k ɨ b ɨ ɾ ɨ	k ɨ b ɨ ɾ ɨ	72	392	ANT	formiga	
2718	Gavião	ANT	bola / gatsaj	bola	b o l a	b o l a -	68	387	ANT	formiga3	
2719	Gavião	ANT	bola / gatsaj	gatsaj	g a ts ai	g a ts ai - - -	66	388	ANT	formiga3	
3123	Monde	ANT	alingin	alingin	a l i n g i n	a l i n g i n	73	393	ANT	formiga	
3395	Arua	ANT	bola	bola	b o l a	b o l a -	68	387	ANT	formiga3	
3720	Zoro	ANT	boluʔ atap	boluʔ atap	b o l u ʔ + a t a p	b o l u ʔ + - a t a p - - -	68	387 386	? ANT	formiga	
3897	Surui-Paiter	ANT	lodap	lodap	l o + d a p	- - l o - + d a - - p - - -	68	387 386	? ANT	formiga	
4232	Karitiana	ANT	nɨkɨsɨk	nɨkɨsɨk	n ɨ k ɨ s ɨ k	- n ɨ k ɨ s ɨ - - k	69	390	ANT	formiga	
4695	Xipaya	ANT	tãrãkuã	tãrãkuã	t ã r ã k uã	t ã r ã k uã	4216	2573	ANT	formiga	
5028	Juruna	ANT	adʒiha	adʒiha	a dʒ i h a	- a dʒ i h - a -	4207	1660	ANT	formiga	
5359	Mundurukú	ANT	dasəpsəp	dasəpsəp	d a s ə p s ə p	d a s ə p s ə p	4208	1661	ANT	formiga	
