ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
21342	Warazu	ANACONDA_WATER_BOA	moi ujuɨpora	moi ujuɨpora	m oi + u j uɨ p o r a	- m - - oi - - - + u j uɨ p o r a	47	15011 1138	SNAKE ?		
21591	Ka'apor	ANACONDA_WATER_BOA	maju / takereju	maju	m ai + u	- m - - ai - - - + - - - u - -	47	15011 299	SNAKE BIG		
21592	Ka'apor	ANACONDA_WATER_BOA	maju / takereju	takereju	t a k e r e j u	t a - k e r e j u - -	46	301	ANACONDA		
22444	Parintintin	ANACONDA_WATER_BOA	mbojuhu	mbojuhu	m/b oi + u h u	- m/b - - oi - - - + - u h u - -	47	15011 299	SNAKE BIG		
25198	Zo'e	ANACONDA_WATER_BOA	duboj	duboj	d u b o j	d u b o j	2978	888	ANACONDA		
6042	Mawe	ACHIOTE	waʔakap	waʔakap	w a ʔ a k a p	w a ʔ a k a p -	874	1578	ANATTO	urucu2	
6711	Parakana	ACHIOTE	roko	roko	r o k o	- r o k o	60	343	ANATTO	urucu1	
7634	Tapirapé	ACHIOTE	oroko	oroko	o r o k o	o r o k o	60	343	ANATTO	urucu1	
7905	Tembe	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
8236	Guajajara	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
8821	Parintintin	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
9186	Amondawa	ACHIOTE	uruku / ɨruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
9490	Tenharim	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
9953	Urueuwauwau	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
10302	Kayabi	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
10537	Araweté	ACHIOTE	irikũ	irikũ	i r i k ũ	i r i k ũ	60	343	ANATTO	urucu1	
11252	Teko	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
11623	Wayampi	ACHIOTE	uluku	uluku	u l u k u	u l u k u	60	343	ANATTO	urucu1	
12268	Ka'apor	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
12857	Kamajura	ACHIOTE	ɨrɨku	ɨrɨku	ɨ r ɨ k u	ɨ r ɨ k u	60	343	ANATTO	urucu1	
13617	Tupinambá	ACHIOTE	uɾukũ	uɾukũ	u ɾ u k ũ	u ɾ u k ũ	60	343	ANATTO	urucu1	
14022	Nheengatu	ACHIOTE	urukũ	urukũ	u r u k ũ	u r u k ũ	60	343	ANATTO	urucu1	
16497	Guaraní	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu1	
16830	Old Guaraní	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO	urucu	
18366	Omagua	ACHIOTE	atʃoté	atʃoté	a tʃ o t é	- a tʃ o t é - -	3127	1116	ANATTO	urucu	
18910	Tapiete	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
19579	Omagua	ACHIOTE	ruku	ruku	r u k u	- r u k u	60	343	ANATTO		
19632	Kokama	ACHIOTE	ruku	ruku	r u k u	- r u k u	60	343	ANATTO		
20537	Asuriní Xingu	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
20818	Zo'e	ACHIOTE	(u)ruku	(u)ruku	r u k u	- r u k u	60	343	ANATTO		
20923	Siriono	ACHIOTE	urúku	urúku	u r ú k u	u r ú k u	60	343	ANATTO		
21343	Warazu	ACHIOTE	uruku	uruku	u r u k u	u r u k u	60	343	ANATTO		
21607	Apiaka	ACHIOTE	urukú	urukú	u r u k ú	u r u k ú	60	343	ANATTO		
22556	Avá Canoeiro	ACHIOTE	uʁuku	uʁuku	u ʁ u k u	u ʁ u k u	60	343	ANATTO		
26961	Chiriguano	ACHIOTE	urucú	urucú	u r u c ú	u r u c ú	60	343	ANATTO		
6043	Mawe	ANT	saari	saari	s aː r i	s aː r i - - - -	65	386	ANT	formiga	
7299	Surui-Aikewara	ANT	tahɨwa	tahɨwa	t a h ɨ w a	t a h ɨ w - a -	65	386	ANT	formiga1	
7635	Tapirapé	ANT	tãɨp	tãɨp	t ãɨ p	t ãɨ - - p - - -	65	386	ANT	formiga1	
7906	Tembe	ANT	tahɨw	tahɨw	t a h ɨu	t a h ɨu - - - -	65	386	ANT	formiga1	
8237	Guajajara	ANT	tahɨw	tahɨw	t a h ɨu	t a h ɨu - - - -	65	386	ANT	formiga1	
8572	Apiaka	ANT	tajβia	tajβia	t ai β ia	t ai β ia - - - -	65	386	ANT	formiga1	
10538	Araweté	ANT	tawi	tawi	t a w i	t a - - w i - -	65	386	ANT	formiga1	
11253	Teko	ANT	topi	topi	t o p i	t o - - p - i -	65	386	ANT	formiga1	
11624	Wayampi	ANT	taɨ	taɨ	t aɨ	t aɨ - - - - - -	65	386	ANT	formiga2	
12269	Ka'apor	ANT	taʃi	taʃi	t a ʃ i	t a ʃ i - - - -	65	386	ANT	formiga1	
12858	Kamajura	ANT	jawataj	jawataj	j a w a t ai	j a w a t ai	70	389	ANT	formiga	
13618	Tupinambá	ANT	tasɨβa / ɨsá / akekẽ / aɾaɾá / gʷaju	tasɨβa	t a s ɨ β a	t a s ɨ β - a -	65	386	ANT	formiga2	
13619	Tupinambá	ANT	tasɨβa / ɨsá / akekẽ / aɾaɾá / gʷaju	ɨsá	ɨ s á	- ɨ s á - - - -	65	386	ANT	formiga2	
13620	Tupinambá	ANT	tasɨβa / ɨsá / akekẽ / aɾaɾá / gʷaju	akekẽ	a k e k ẽ	- a k e k ẽ -	66	388	ANT	formiga2	
13621	Tupinambá	ANT	tasɨβa / ɨsá / akekẽ / aɾaɾá / gʷaju	aɾaɾá	a ɾ a ɾ á	- a ɾ a ɾ á	67	395	ANT	formiga2	
13622	Tupinambá	ANT	tasɨβa / ɨsá / akekẽ / aɾaɾá / gʷaju	gʷaju	gʷ a j u	- - gʷ a j u -	4215	2572	ANT	formiga2	
14635	Yuki	ANT	tatʃi	tatʃi	t a tʃ i	t a tʃ i - - - -	65	386	ANT	formiga2	
14880	Guarayo	ANT	tazi	tazi	t a z i	t a z i - - - -	65	386	ANT	formiga2	
15189	Siriono	ANT	tasi	tasi	t a s i	t a s i - - - -	65	386	ANT	formiga2	
15760	Chiriguano	ANT	tasɨ	tasɨ	t a s ɨ	t a s ɨ - - - -	65	386	ANT	formiga2	
16139	Mbya	ANT	taɨ	taɨ	t aɨ	t aɨ - - - - - -	65	386	ANT	formiga2	
16498	Guaraní	ANT	tahɨi	tahɨi	t a h ɨi	t a h ɨi - - - -	65	386	ANT	formiga2	
16831	Old Guaraní	ANT	tahɨ / tasɨ	tahɨ	t a h ɨ	t a h ɨ - - - -	65	386	ANT	formiga2	
16832	Old Guaraní	ANT	tahɨ / tasɨ	tasɨ	t a s ɨ	t a s ɨ - - - -	65	386	ANT	formiga2	
17402	Xeta	ANT	arara	arara	a r a r a	- a r a r a	67	395	ANT	formiga	
17850	Tapiete	ANT	tãsɨ	tãsɨ	t ã s ɨ	t ã s ɨ - - - -	65	386	ANT	formiga2	
18367	Omagua	ANT	sasɨwa	sasɨwa	s a s ɨ w a	s a s ɨ w - a -	65	386	ANT	formiga2	
18649	Kokama	ANT	tsatsɨwa	tsatsɨwa	ts a ts ɨ w a	ts a ts ɨ w - a -	65	386	ANT	formiga2	
18909	Amondawa	ANT	taɨrema	taɨrema	t aɨ + r e m a	t aɨ - - - - - - + r e m a	65	386 2575	ANT ?		
20138	Ache	ANT	tabiu	tabiu	t a b iu	t a - - b iu - -	65	386	ANT		
20579	Guajá	ANT	tahɨa	tahɨa	t a h ɨa	t a h ɨa - - - -	65	386	ANT		
20819	Zo'e	ANT	tahi	tahi	t a h i	t a h i - - - -	65	386	ANT		
22391	Parintintin	ANT	tavɨtanga	tavɨtanga	t a v ɨ + t a n g a	t a - - v ɨ - - + t a n g a	65	386 2391	ANT ?		
22557	Avá Canoeiro	ANT	tukaŋ	tukaŋ	t u k a ŋ	t u k a ŋ	4094	2456	ANT		
6044	Mawe	ANTEATER	hĩpa / arihĩ	hĩpa	h ĩ p a	- h ĩ p - - a	4218	2576	ANTEATER	tamandua	
6712	Parakana	ANTEATER	tamanowa	tamanowa	t a m a n o w a	- t a m a n o w a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
7300	Surui-Aikewara	ANTEATER	tamawa	tamawa	t a m a w a	- t a m a - - w a	75	439	ANTEATER	tamandua	Cariban loan in Proto-Awetí-Tupí-Guaranípí
7636	Tapirapé	ANTEATER	tamanowa	tamanowa	t a m a n o w a	- t a m a n o w a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
7907	Tembe	ANTEATER	tamanwa	tamanwa	t a m a n w a	- t a m a n - w a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
8238	Guajajara	ANTEATER	tamanuwa	tamanuwa	t a m a n u w a	- t a m a n u w a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
10539	Araweté	ANTEATER	tamanuha	tamanuha	t a m a n u h a	- t a m a n u h a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
10904	Guajá	ANTEATER	taminawa	taminawa	t a m i n a w a	- t a m i n a w a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
11254	Teko	ANTEATER	tamadua	tamadua	t a m a d ua	- t a m a d ua - -	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
11625	Wayampi	ANTEATER	tamanuwa	tamanuwa	t a m a n u w a	- t a m a n u w a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
12270	Ka'apor	ANTEATER	mijarai	mijarai	m i j a r ai	- - m i j a r ai	4225	2583	ANTEATER	tamandua	
12859	Kamajura	ANTEATER	tamanua	tamanua	t a m a n ua	- t a m a n ua - -	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
13623	Tupinambá	ANTEATER	tamandwa	tamandwa	t a m a n/d w a	- t a m a n/d - w a	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
14023	Nheengatu	ANTEATER	tamandwá	tamandwá	t a m a n/d w á	- t a m a n/d - w á	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
14881	Guarayo	ANTEATER	tamandoaʔi	tamandoaʔi	t a m a n/d oa ʔ i	- t a m a n/d oa ʔ i	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
16140	Mbya	ANTEATER	kagʷare	kagʷare	k a gʷ a r e	k a - - gʷ a r e	4220	2577	ANTEATER	tamandua	
16833	Old Guaraní	ANTEATER	joki	joki	j o k i	j o - - k i - -	76	440	ANTEATER	tamandua	
17403	Xeta	ANTEATER	moko	moko	m o k o	m o - - k o - -	4554	869	ANTEATER	tamandua	
17851	Tapiete	ANTEATER	apɨrakwamí	apɨrakwamí	a p ɨ r a kʷ a m í	a p ɨ r a kʷ a m í	80	443	ANTEATER	tamandua	
18368	Omagua	ANTEATER	tamanu	tamanu	t a m a n u	- t a m a n u - -	75	439	ANTEATER	tamandua1	Cariban loan in Proto-Awetí-Tupí-Guaranípí
19102	Guaraní	ANTEATER	jurumi	jurumi	j u r u m i	j u r u m i	692	62	ANTEATER		
19633	Kokama	ANTEATER	tamanu	tamanu	t a m a n u	- t a m a n u - -	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
20820	Zo'e	ANTEATER	toduá	toduá	t o d uá	- t o - - d uá - -	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
21007	Ache	ANTEATER	pɨteragi	pɨteragi	p ɨ t e r a g i	p ɨ t e r a g i	3128	1117	ANTEATER		
21608	Apiaka	ANTEATER	tamanduá	tamanduá	t a m a n/d uá	- t a m a n/d uá - -	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
22301	Siriono	ANTEATER	atãndísa / atãmbútʃá	atãndísa	a t ã n/d í s a	a t ã n/d í s a	4226	2584	ANTEATER		
22302	Siriono	ANTEATER	atãndísa / atãmbútʃá	aatãmbútʃá	aː t ã m/b ú tʃ á	aː t ã m/b - - ú tʃ á	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
22558	Avá Canoeiro	ANTEATER	tamano	tamano	t a m a n o	- t a m a n o - -	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
23783	Kayabi	ANTEATER	tamanawu	tamanawu	t a m a n a w u	- t a m a n a w u	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
23784	Parintintin	ANTEATER	tamanduá	tamanduá	t a m a n/d uá	- t a m a n/d uá - -	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
23788	Tenharim	ANTEATER	tamanduá	tamanduá	t a m a n/d uá	- t a m a n/d uá - -	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaranípí
23808	Warazu	ANTEATER	tamaná	tamaná	t a m a n á	- t a m a n - - á	75	439	ANTEATER		Cariban loan in Proto-Awetí-Tupí-Guaraní
24715	Mawe	ANTEATER	hĩpa / arihĩ	arihĩ	a r i h ĩ	a r i h ĩ	3202	3568	ANTEATER		
26962	Chiriguano	ANTEATER	tãmi	tãmi	t ã m i	- t ã m i - - - -	75	439	ANTEATER		
6046	Mawe	ARM	mopɨ	mopɨ	m o p ɨ	- - m o p ɨ - - - -	3446	1573	ARM	braco2	
6713	Parakana	ARM	tʃɨβ	tʃɨβ	tʃ ɨ β	tʃ ɨ β -	81	485	ARM	braco1	
7067	Asuriní Tocantins	ARM	tsɨwa	tsɨwa	ts ɨ w a	ts ɨ w a	81	485	ARM	braco1	
7301	Surui-Aikewara	ARM	sɨwa	sɨwa	s ɨ w a	s ɨ w a	81	485	ARM	braco1	
7637	Tapirapé	ARM	tʃiwã	tʃiwã	tʃ i w ã	tʃ i w ã	81	485	ARM	braco1	
7909	Tembe	ARM	ziwa	ziwa	z i w a	z i w a	81	485	ARM	braco1	
8239	Guajajara	ARM	zɨwa	zɨwa	z ɨ w a	z ɨ w a	81	485	ARM	braco1	
8573	Apiaka	ARM	siawa	siawa	s ia w a	s ia w a	81	485	ARM	braco1	
8823	Parintintin	ARM	jɨβ	jɨβ	j ɨ β	j ɨ β -	81	485	ARM	braco1	
9187	Amondawa	ARM	dʒiβa	dʒiβa	dʒ i β a	dʒ i β a	81	485	ARM	braco1	
10303	Kayabi	ARM	jɨwa	jɨwa	j ɨ w a	j ɨ w a	81	485	ARM	braco1	
10541	Araweté	ARM	jɨwa	jɨwa	j ɨ w a	j ɨ w a	81	485	ARM	braco1	
10906	Guajá	ARM	iwa	iwa	i w a	- i w a	81	485	ARM	braco1	
11255	Teko	ARM	eiwa	eiwa	ei w a	- ei w a	81	485	ARM	braco1	
11626	Wayampi	ARM	jɨwa	jɨwa	j ɨ w a	j ɨ w a	81	485	ARM	braco1	
12024	Zo'e	ARM	jiwa	jiwa	j i w a	j i w a	81	485	ARM	braco1	
12272	Ka'apor	ARM	jɨwa	jɨwa	j ɨ w a	j ɨ w a	81	485	ARM	braco1	
12580	Anambe	ARM	jɨwã	jɨwã	j ɨ w ã	j ɨ w ã	81	485	ARM	braco1	
12860	Kamajura	ARM	jɨwa	jɨwa	j ɨ w a	j ɨ w a	81	485	ARM	braco1	
13133	Asuriní Xingu	ARM	dʒiwa	dʒiwa	dʒ i w a	dʒ i w a	81	485	ARM	braco1	
13397	Avá Canoeiro	ARM	dʒɨwa	dʒɨwa	dʒ ɨ w a	dʒ ɨ w a	81	485	ARM	braco1	
13625	Tupinambá	ARM	jɨb	jɨb	j ɨ b	j ɨ b	81	485	ARM	braco1	
14024	Nheengatu	ARM	juwa	juwa	j u w a	j u w a	81	485	ARM	braco1	
14636	Yuki	ARM	jiβa	jiβa	j i β a	j i β a	81	485	ARM	braco1	
14882	Guarayo	ARM	jɨβa	jɨβa	j ɨ β a	j ɨ β a	81	485	ARM	braco1	
15190	Siriono	ARM	tʃiβa	tʃiβa	tʃ i β a	tʃ i β a	81	485	ARM	braco1	
15515	Warazu	ARM	ðiwa	ðiwa	ð i w a	ð i w a	81	485	ARM	braco1	
15761	Chiriguano	ARM	jiwa	jiwa	j i w a	j i w a	81	485	ARM	braco1	
16142	Mbya	ARM	dʒiwa	dʒiwa	dʒ i w a	dʒ i w a	81	485	ARM	braco1	
16499	Guaraní	ARM	jiβa	jiβa	j i β a	j i β a	81	485	ARM	braco1	
16834	Old Guaraní	ARM	jɨβa	jɨβa	j ɨ β a	j ɨ β a	81	485	ARM	braco1	
17172	Ache	ARM	dʒɨwa	dʒɨwa	dʒ ɨ w a	dʒ ɨ w a	81	485	ARM	braco1	
17404	Xeta	ARM	dʒɨβa	dʒɨβa	dʒ ɨ β a	dʒ ɨ β a	81	485	ARM	braco1	
17634	Kaiowa	ARM	dʒɨβa	dʒɨβa	dʒ ɨ β a	dʒ ɨ β a	81	485	ARM	braco1	
17852	Tapiete	ARM	dʒɨwa	dʒɨwa	dʒ ɨ w a	dʒ ɨ w a	81	485	ARM	braco1	
18369	Omagua	ARM	jɨwa	jɨwa	j ɨ w a	j ɨ w a	81	485	ARM	braco1	
18650	Kokama	ARM	jɨwa	jɨwa	j ɨ w a	j ɨ w a	81	485	ARM	braco1	
6047	Mawe	ARMADILLO	sahu	sahu	s a h u	s a - h u - - -	85	549	ARMADILLO	tatu1	
6714	Parakana	ARMADILLO	tato	tato	t a t o	t a - t o - - -	85	549	ARMADILLO	tatu1	
7068	Asuriní Tocantins	ARMADILLO	tato	tato	t a t o	t a - t o - - -	85	549	ARMADILLO	tatu1	
7302	Surui-Aikewara	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
7638	Tapirapé	ARMADILLO	tãto	tãto	t ã t o	t ã - t o - - -	85	549	ARMADILLO	tatu1	
7910	Tembe	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
8240	Guajajara	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
8574	Apiaka	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
8824	Parintintin	ARMADILLO	tatua	tatua	t a t ua	t a - t ua - - -	85	549	ARMADILLO	tatu1	
9188	Amondawa	ARMADILLO	tatua	tatua	t a t ua	t a - t ua - - -	85	549	ARMADILLO	tatu1	
9491	Tenharim	ARMADILLO	tatua	tatua	t a t ua	t a - t ua - - -	85	549	ARMADILLO	tatu1	
9954	Urueuwauwau	ARMADILLO	tatua	tatua	t a t ua	t a - t ua - - -	85	549	ARMADILLO	tatu1	
10304	Kayabi	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
10542	Araweté	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
10907	Guajá	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
11256	Teko	ARMADILLO	tatuhu	tatuhu	t a t u h u	t a - t u h u -	85	549	ARMADILLO	tatu1	
11627	Wayampi	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
12273	Ka'apor	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
12861	Kamajura	ARMADILLO	tatupep	tatupep	t a t u p e p	t a - t u p e p	85	549	ARMADILLO	tatu1	
13134	Asuriní Xingu	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
13398	Avá Canoeiro	ARMADILLO	tato	tato	t a t o	t a - t o - - -	85	549	ARMADILLO	tatu1	
13626	Tupinambá	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
14025	Nheengatu	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
14637	Yuki	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
14883	Guarayo	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
15191	Siriono	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
15762	Chiriguano	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
16143	Mbya	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
16500	Guaraní	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
16835	Old Guaraní	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
17405	Xeta	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
17635	Kaiowa	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
17853	Tapiete	ARMADILLO	tantu	tantu	t a n t u	t a n t u - - -	85	549	ARMADILLO	tatu1	
18651	Kokama	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO	tatu1	
19482	Ache	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO		
20821	Zo'e	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO		
23809	Warazu	ARMADILLO	tatu	tatu	t a t u	t a - t u - - -	85	549	ARMADILLO		
6048	Mawe	ARRIVE	tẽm	tẽm	t ẽ m	- t ẽ m	93	609	ARRIVE	chegar1	
6715	Parakana	ARRIVE	ʃan	ʃan	ʃ a n	- - ʃ a n	96	615	ARRIVE	chegar1	
7303	Surui-Aikewara	ARRIVE	ahe	ahe	a h e	- - - a h e -	92	610	ARRIVE	chegar1	
7639	Tapirapé	ARRIVE	waem	waem	w ae m	- w - ae - - m	92	610	ARRIVE	chegar1	
7911	Tembe	ARRIVE	hem	hem	h e m	- - - - h e m	92	610	ARRIVE	chegar	
8241	Guajajara	ARRIVE	hem	hem	h e m	- - - - h e m	92	610	ARRIVE	chegar1	
8575	Apiaka	ARRIVE	vahim	vahim	v a h i m	- v - a h i m	92	610	ARRIVE	chegar1	
8825	Parintintin	ARRIVE	βahem / dʒor	βahem	β a h e m	- β - a h e m	92	610	ARRIVE	chegar17	
8826	Parintintin	ARRIVE	βahem / dʒor	dʒor	dʒ o r	- dʒ o r	4227	532	ARRIVE	chegar17	
9189	Amondawa	ARRIVE	βahem / dʒor	βahem	β a h e m	- β - a h e m	92	610	ARRIVE	chegar17	
9190	Amondawa	ARRIVE	βahem / dʒor	dʒor	dʒ o r	- dʒ o r	4227	532	ARRIVE	chegar17	
9492	Tenharim	ARRIVE	βahem / dʒor	βahem	β a h e m	- β - a h e m	92	610	ARRIVE	chegar17	
9493	Tenharim	ARRIVE	βahem / dʒor	dʒor	dʒ o r	- dʒ o r	4227	532	ARRIVE	chegar17	
9955	Urueuwauwau	ARRIVE	waem / dʒor	waem	w ae m	- w - ae - - m	92	610	ARRIVE	chegar17	
9956	Urueuwauwau	ARRIVE	waem / dʒor	dʒor	dʒ o r	- dʒ o r	4227	532	ARRIVE	chegar17	
10543	Araweté	ARRIVE	wahẽ	wahẽ	w a h ẽ	- w - a h ẽ -	92	610	ARRIVE	chegar1	
11257	Teko	ARRIVE	dur / ɨg	dur	d u r	- d u r	4227	532	ARRIVE	chegar7	
11628	Wayampi	ARRIVE	ekoy / owãẽ	ekoy	e k oi	- - e k oi -	4235	2591	ARRIVE	chegar61	
11629	Wayampi	ARRIVE	ekoy / owãẽ	owãẽ	o w ãẽ	o w - ãẽ - - -	92	610	ARRIVE	chegar61	
12025	Zo'e	ARRIVE	wã	wã	w ã	- w - ã - - -	92	610	ARRIVE	chegar1	
12274	Ka'apor	ARRIVE	hɨk	hɨk	h ɨ k	- h ɨ k - -	94	614	ARRIVE	chegar2	
12862	Kamajura	ARRIVE	ɨk	ɨk	ɨ k	- - ɨ k - -	94	614	ARRIVE	chegar2	
13135	Asuriní Xingu	ARRIVE	vaem	vaem	v ae m	- v - ae - - m	92	610	ARRIVE	chegar1	
13627	Tupinambá	ARRIVE	sɨk	sɨk	s ɨ k	- s ɨ k - -	94	614	ARRIVE	chegar2	
14026	Nheengatu	ARRIVE	sika	sika	s i k a	- s i k a -	94	614	ARRIVE	chegar2	
14638	Yuki	ARRIVE	jejeay	jejeay	j e j e ai	j e j e - - - ai	4233	2589	ARRIVE	chegar4	
14884	Guarayo	ARRIVE	jepota	jepota	j e p o t a	j e p o t - - a	95	613	ARRIVE	chegar3	
15192	Siriono	ARRIVE	kʷasẽ	kʷasẽ	kʷ a s ẽ	- kʷ - a s ẽ -	92	610	ARRIVE	chegar1	
15763	Chiriguano	ARRIVE	wãẽ / upitɨ	wãẽ	w ãẽ	- w - ãẽ - - -	92	610	ARRIVE	chegar15	
15764	Chiriguano	ARRIVE	wãẽ / upitɨ	upitɨ	u p i t ɨ	- u p i t - - ɨ	95	613	ARRIVE	chegar15	
16144	Mbya	ARRIVE	vaẽ	vaẽ	v a ẽ	- v - a - ẽ -	92	610	ARRIVE	chegar	
16501	Guaraní	ARRIVE	hupɨtɨ / wahẽ	hupɨtɨ	h u p ɨ t ɨ	h u p ɨ t - - ɨ	95	613	ARRIVE	chegar51	
16502	Guaraní	ARRIVE	hupɨtɨ / wahẽ	wahẽ	w a h ẽ	- w - a h ẽ -	92	610	ARRIVE	chegar51	
16836	Old Guaraní	ARRIVE	βahẽ	βahẽ	β a h ẽ	- β - a h ẽ -	92	610	ARRIVE	chegar1	
17173	Ache	ARRIVE	ekõ	ekõ	e k õ	- - e k õ -	4235	2591	ARRIVE	chegar6	
17854	Tapiete	ARRIVE	wãhe	wãhe	w ã h e	- w - ã h e -	92	610	ARRIVE	chegar1	
18370	Omagua	ARRIVE	jawʃima	jawʃima	j a w ʃ i m a	j a w - ʃ i m a	93	611	ARRIVE	chegar7	
18652	Kokama	ARRIVE	jawatʃima	jawatʃima	j a w a tʃ i m a	j a w a tʃ i m a	93	611	ARRIVE	chegar7	
19331	Asuriní Tocantins	ARRIVE	wahem	wahem	w a h e m	- w - a h e m	92	610	ARRIVE		
19587	Guajá	ARRIVE	u / tɨrɨ	u	u	- - u -	4227	532	ARRIVE		
19588	Guajá	ARRIVE	u / tɨrɨ	tɨrɨ	t ɨ r ɨ	t ɨ r ɨ	4234	2590	ARRIVE		
20412	Teko	ARRIVE	dur / ɨg	ɨg	ɨ g	- - ɨ g - -	94	614	ARRIVE		
22091	Kayabi	ARRIVE	waem	waem	w ae m	- w - ae - - m	92	610	ARRIVE		
22559	Avá Canoeiro	ARRIVE	ɨk	ɨk	ɨ k	- - ɨ k - -	94	614	ARRIVE		
22734	Warazu	ARRIVE	wə́he   	wə́he   	w ə́ h e	- w - ə́ h e -	92	610	ARRIVE		
6049	Mawe	ARROW	morɨʔa	morɨʔa	m o r ɨ ʔ a	m o - r ɨ ʔ a -	3698	1939	ARROW	flecha2	
6716	Parakana	ARROW	oʔɨβ	oʔɨβ	o ʔ ɨ β	- o ʔ - ɨ - β -	100	670	ARROW	flecha1	
