cc_alias	cc_id	language	lexeme	lexeme_id	status	comments 1	comments 2	comments 3	concept
black-B	188	Danish	sɒ:d̥ʰ	4727					black
black-B	188	Dutch_List	zwɑrt	4927					black
black-B	188	Faroese	ˈsvaʃtʊr	5326					black
black-B	188	Flemish	ZWART	5523					black
black-B	188	Frisian	swart	32245					black
black-B	188	German	ʃwart͜s	6506					black
black-B	188	Gothic	swarts	19928					black
black-B	188	Icelandic_ST	ˈsvar̥tʏr	8270					black
black-B	188	Luxembourgish	schwaarz	24257					black
black-B	188	Norwegian	svart	13163					black
black-B	188	Old_English	sweart	21333					black
black-B	188	Old_High_German	swarz	27891					black
black-B	188	Old_Norse	svartr	21580					black
black-B	188	Schwyzerdutsch	schwarz	29018					black
black-B	188	Swedish	svart, svaʈ	16122					black
black-F	858	Catalan	ˈnɛɣɾə, ˈneɣɾe	3942					black
black-F	858	French	nwaʀ	5720					black
black-F	858	Friulian	neri	26176					black
black-F	858	Italian	'nero	8858					black
black-F	858	Ladin	NAIR	9439					black
black-F	858	Latin	ˈniɡer	20351					black
black-F	858	Portuguese_ST	'neɡɾu	12763					black
black-F	858	Provencal	NEGRE, EGRO	12963					black
black-F	858	Romansh	ner	26383					black
black-F	858	Rumanian_List	ˈneɡru	13361					black
black-F	858	Sardinian_C	NIEDDU	13951					black
black-F	858	Sardinian_N	NIEDDU	14350					black
black-F	858	Spanish	'neɣɾo	15922					black
black-F	858	Walloon	NEUR	17859					black
black-G	976	Breton_ST	dyː	2962					black
black-G	976	Cornish	diw	19601					black
black-G	976	Irish_B	d̪ˠʊw	8663					black
black-G	976	Old_Irish	dub	28144					black
black-G	976	Scots_Gaelic	d̪̊u	24040					black
black-G	976	Welsh_N	DU	18451					black
black-I	1343	English	blæk	5126					black
black-I	1343	Old_English	blæc	21334					black
black-J	1457	Ladin	MOR	25077			SS	ital. moro < lat. Maurus ‹Mauretanier›, allenfalls kontaminiert mit lat. Mōrus ‹Maulbeere›	black
black-N	2473	Portuguese_ST	ˈpɾetu	25080					black
blood-B	189	Afrikaans	BLOED	215					blood
blood-B	189	Danish	b̥loð	4728					blood
blood-B	189	Dutch_List	blut	4928					blood
blood-B	189	English	blʌd	5127					blood
blood-B	189	Faroese	blɔuː	5327					blood
blood-B	189	Flemish	BLOED	5524					blood
blood-B	189	Frisian	blu.ət	6315					blood
blood-B	189	German	blu:t	6507					blood
blood-B	189	Gothic	blōþ	19929					blood
blood-B	189	Icelandic_ST	plouːθ	8271					blood
blood-B	189	Luxembourgish	Blutt	24141					blood
blood-B	189	Norwegian	BLOD	13164					blood
blood-B	189	Old_English	blōd	21335					blood
blood-B	189	Old_High_German	bluot	27892					blood
blood-B	189	Old_Norse	blóð	21581					blood
blood-B	189	Schwyzerdutsch	bluet	29019					blood
blood-B	189	Swedish	blu:d	16123					blood
blood-G	859	Catalan	saŋ	3943					blood
blood-G	859	French	sɑ̃	5721					blood
blood-G	859	Friulian	sanc	26177					blood
blood-G	859	Italian	'sangwe	8859					blood
blood-G	859	Ladin	SAUNG	9440					blood
blood-G	859	Latin	sanguis	20353					blood
blood-G	859	Portuguese_ST	ˈsɐ̃ɣɨ	12764					blood
blood-G	859	Provencal	SANG	12964					blood
blood-G	859	Romansh	saung	26384					blood
blood-G	859	Rumanian_List	ˈsɨnʤe	13362					blood
blood-G	859	Sardinian_C	SANGUINI	13952					blood
blood-G	859	Sardinian_N	SAMBEBE	14351					blood
blood-G	859	Spanish	'saŋɡɾe	15923					blood
blood-G	859	Walloon	SONG'	17860					blood
blood-H	977	Breton_ST	gwa:t	2963					blood
blood-H	977	Cornish	goes	19602					blood
blood-H	977	Welsh_N	GWAED	18452					blood
blood-I	1112	Latin	cruor	31060	EXCLUDE				blood
blood-I	1112	Old_Irish	crú	29476					blood
blood-M	1687	Irish_B	fˠɪlʲ	8664					blood
blood-M	1687	Old_Irish	fuil	28145					blood
blood-M	1687	Scots_Gaelic	fuil	23917					blood
blow-A	190	Catalan	bu'fa	3944			SS	wie sollen bl° und (s)bVff° zusammengehen?	blow
blow-A	190	Danish	ˈb̥lεːsə	4729					blow
blow-A	190	Dutch_List	'blazə(n)	23582					blow
blow-A	190	English	bləʊ	5128					blow
blow-A	190	Faroese	BLASA	5328					blow
blow-A	190	French	sufle	5722					blow
blow-A	190	Friulian	soflâ	26178					blow
blow-A	190	Icelandic_ST	BLASA	8272					blow
blow-A	190	Italian	sof'fjare	8860					blow
blow-A	190	Ladin	SOFFLER	26577					blow
blow-A	190	Ladin	SBOFFER	9441					blow
blow-A	190	Ladin	BOFFER	23586					blow
blow-A	190	Latin	flāre	20354					blow
blow-A	190	Luxembourgish	blosen	24176					blow
blow-A	190	Norwegian	BLASE	13165					blow
blow-A	190	Old_High_German	blāsit	27893					blow
blow-A	190	Old_Norse	blása	21582					blow
blow-A	190	Portuguese_ST	suˈpɾaɾ	12765					blow
blow-A	190	Provencal	BOUFA	12965					blow
blow-A	190	Romansh	sufflar	26385					blow
blow-A	190	Romansh	buffar	26576					blow
blow-A	190	Rumanian_List	a sufla	13363					blow
blow-A	190	Sardinian_C	SULAI	13953					blow
blow-A	190	Sardinian_N	SURVARE	14352					blow
blow-A	190	Schwyzerdutsch	blaase	29020					blow
blow-A	190	Spanish	so'plaɾ	15924					blow
blow-A	190	Swedish	'blo:sa	16124					blow
blow-A	190	Walloon	SOFLER	17861					blow
blow-D	978	Breton_ST	'xwe:zã	2964					blow
blow-D	978	Cornish	whethy	19604					blow
blow-D	978	Cornish	hwytha	19603					blow
blow-D	978	Old_Irish	sétid	28146					blow
blow-D	978	Scots_Gaelic	sèid	23951					blow
blow-D	978	Welsh_N	GHWYTHU	18453					blow
blow-H	1662	Afrikaans	WAAI	216					blow
blow-H	1662	Dutch_List	'wayə(n)	4929					blow
blow-H	1662	Flemish	WAEIJEN	5525					blow
blow-H	1662	Frisian	WAEIJE	6316					blow
blow-H	1662	German	've:ən	6508					blow
blow-H	1662	Gothic	waiiþ	19930					blow
blow-H	1662	Old_English	wǣweþ	21336					blow
blow-H	1662	Old_High_German	wāit	27894					blow
bone-B	191	Afrikaans	BEEN	217					bone
bone-B	191	Danish	b̥en	4730					bone
bone-B	191	Dutch_List	ɣrat	27034					bone
bone-B	191	English	bəʊn	5129					bone
bone-B	191	Faroese	bain	5329					bone
bone-B	191	Flemish	BEEN	5526					bone
bone-B	191	Frisian	bi.ən	6317					bone
bone-B	191	German	das Bein	28976					bone
bone-B	191	Icelandic_ST	peiːn	8273					bone
bone-B	191	Norwegian	ben	13166					bone
bone-B	191	Old_English	bān	21337					bone
bone-B	191	Old_High_German	bein	27895					bone
bone-B	191	Old_Norse	bein	21583					bone
bone-B	191	Swedish	beːn	16125					bone
bone-D	519	Breton_ST	ˈaskɔrn	2965					bone
bone-D	519	Catalan	ɔs	3945					bone
bone-D	519	Cornish	askorn	19605					bone
bone-D	519	French	ɔs	5723					bone
bone-D	519	Friulian	vues	26179					bone
bone-D	519	Italian	'ɔsso	8861			SS	wohl retrograd aus Kollektiv, also quasi *ossum	bone
bone-D	519	Ladin	OSS	9442					bone
bone-D	519	Latin	os	20355					bone
bone-D	519	Portuguese_ST	ˈosu	12766					bone
bone-D	519	Provencal	ɔs	12966					bone
bone-D	519	Romansh	oss, ies	26386					bone
bone-D	519	Rumanian_List	os	13364					bone
bone-D	519	Sardinian_C	OSSU	13954					bone
bone-D	519	Sardinian_N	OSSU	14353					bone
bone-D	519	Spanish	'weso	15925					bone
bone-D	519	Walloon	OHE	17862					bone
bone-D	519	Welsh_N	ASGWRN	18454					bone
bone-G	1440	German	'knɔxn̩	6509					bone
bone-G	1440	Schwyzerdutsch	chnoche	29021					bone
bone-I	1688	Irish_B	CHAIMH	8666					bone
bone-I	1688	Old_Irish	cnáim	28147					bone
bone-I	1688	Scots_Gaelic	cnàmh	23918					bone
breast-A	2209	French	mamɛl	23592					breast
breast-A	2209	Italian	mam'mɛlla	23590					breast
breast-A	2209	Latin	mamma	20356	EXCLUDE		SS	recte: mam(m)illa, also Demin. Von mamma-	breast
breast-B	2210	Italian	'poppa	23589					breast
breast-C	2211	Cornish	brodn	19606					breast
breast-C	2211	Dutch_List	borst	28985					breast
breast-C	2211	English	breast	28984					breast
breast-C	2211	Faroese	brœst	26953					breast
breast-C	2211	German	Brust	28986					breast
breast-C	2211	Gothic	brusts	19931					breast
breast-C	2211	Gothic	brusts	23602					breast
breast-C	2211	Icelandic_ST	ˈb̥rjousd̥	26970					breast
breast-C	2211	Luxembourgish	Broscht	24167					breast
breast-C	2211	Norwegian	bryst	29466					breast
breast-C	2211	Old_English	brēost	21338					breast
breast-C	2211	Old_High_German	brust	27896					breast
breast-C	2211	Old_Irish	bruinne	29478					breast
breast-C	2211	Old_Norse	brjóst	21584					breast
breast-C	2211	Schwyzerdutsch	bruscht	29022					breast
breast-C	2211	Welsh_N	brɔn	26908					breast
breast-H	2216	French	sɛ̃	23591					breast
breast-H	2216	Latin	sinus	23604	EXCLUDE		SS	übertragen aus Bogen des Gewandes	breast
breast-H	2216	Romansh	sain	26578					breast
breast-J	2240	Old_Irish	cích	28148					breast
breast-J	2240	Scots_Gaelic	cìoch	23943					breast
breast-M	3151	French	tetɔ̃	26125					breast
breast-M	3151	Italian	'tetta	26124			SS	wo sind hier dt. Titte un Kognate? Laut DWDS wahrscheinliche Entlehnungen aus dem Germ.	breast
breast-M	3151	Rumanian_List	ƫâƫă	26122					breast
breast-M	3151	Spanish	teta	26123					breast
breast-Y	4015	Friulian	pet	26180					breast
breast-Y	4015	Latin	ˈpek.tus	27662					breast
breast-Y	4015	Romansh	pèz	26387					breast
breathe-A	192	Afrikaans	ASEMHAAL	218					breathe
breathe-A	192	Dutch_List	'adəmə(n)	4931					breathe
breathe-A	192	Flemish	ADEMEN	5527					breathe
breathe-A	192	Frisian	AMJE, AZEMJE	6318					breathe
breathe-A	192	German	'a:tmən	6510					breathe
breathe-A	192	Luxembourgish	otmen	24177					breathe
breathe-A	192	Old_High_German	ātumōt	27897					breathe
breathe-L	2571	French	ʀɛspiʀe	5724					breathe
breathe-L	2571	Friulian	respirâ	26181					breathe
breathe-L	2571	Italian	respi'rare	8862					breathe
breathe-L	2571	Ladin	RESPIRER	9443					breathe
breathe-L	2571	Latin	spīrāre	20357					breathe
breathe-L	2571	Portuguese_ST	ɾɨʃpiˈɾaɾ	12767					breathe
breathe-L	2571	Provencal	RESPIRA	12967					breathe
breathe-L	2571	Romansh	respirar	26388					breathe
breathe-L	2571	Rumanian_List	a respira	13365					breathe
breathe-L	2571	Sardinian_C	RESPIRAI	13955					breathe
breathe-L	2571	Sardinian_N	SUSPIRARE	14354					breathe
breathe-L	2571	Spanish	respi'ɾaɾ	15926					breathe
breathe-L	2571	Walloon	RESPIRER	17863					breathe
breathe-M	2572	Rumanian_List	A RASUFLA	25233					breathe
breathe-N	2573	English	bri:ð	5130					breathe
breathe-O	860	Breton_ST	ã'na:lat	2966					breathe
breathe-O	860	Catalan	ələ'na	3946					breathe
breathe-O	860	Cornish	anella	19607					breathe
breathe-O	860	Danish	ˈʌnə	4731					breathe
breathe-O	860	Faroese	ANDA	5330					breathe
breathe-O	860	Gothic	*aniþ	19933					breathe
breathe-O	860	Icelandic_ST	ˈanta	8274					breathe
breathe-O	860	Irish_B	ANALAIM	8667					breathe
breathe-O	860	Old_English	orþaþ	21339					breathe
breathe-O	860	Old_English	ēþaþ	21340					breathe
breathe-O	860	Old_Irish	do·beir anál	28149					breathe
breathe-O	860	Old_Norse	o̜nd	21585					breathe
breathe-O	860	Old_Norse	anda	21586					breathe
breathe-O	860	Provencal	ALENA	25230			SS	sieht mir nach lat. anhelare mit Metathese aus, frz. haleine etc.	breathe
breathe-O	860	Scots_Gaelic	tarraing anail	23952					breathe
breathe-O	860	Swedish	'andas	16126					breathe
breathe-O	860	Welsh_N	ANADLU	18455					breathe
burn-B	193	Afrikaans	AANBRAND	219					burn
burn-B	193	Danish	ˈb̥ʁanə	4732					burn
burn-B	193	Dutch_List	'brɑndə(n)	4932					burn
burn-B	193	English	bɜ:n	5131					burn
burn-B	193	Faroese	BRENNA	5331					burn
burn-B	193	Flemish	VERBRANDEN	5528					burn
burn-B	193	Frisian	'banə	6319					burn
burn-B	193	German	'brɛnən	6511					burn
burn-B	193	Gothic	brinniþ	19934					burn
burn-B	193	Icelandic_ST	BRENNA	8275					burn
burn-B	193	Luxembourgish	brennen	24250					burn
burn-B	193	Norwegian	BRENNE	13168					burn
burn-B	193	Old_English	birnþ	21341					burn
burn-B	193	Old_High_German	brinnit	27898					burn
burn-B	193	Old_Norse	brenna	21587					burn
burn-B	193	Schwyzerdutsch	(fer-)brönne	29024					burn
burn-B	193	Swedish	'brɛna	16127					burn
burn-G	979	Cornish	leski	19608					burn
burn-G	979	Old_Irish	loiscid / loscaid	28150					burn
burn-G	979	Scots_Gaelic	ɫ̪oʃɡ̊ʲ	24031					burn
burn-G	979	Welsh_N	LLOSGI	18456					burn
burn-H	1101	Breton_ST	'dɛ:vĩ	2967					burn
burn-H	1101	Cornish	tewy	19609					burn
burn-I	1389	Friulian	ardi	31645					burn
burn-I	1389	Italian	'ardere	8863			SS	brennen	burn
burn-I	1389	Ladin	ARDER	9444					burn
burn-I	1389	Latin	ardēre	20358			SS	brennen	burn
burn-I	1389	Portuguese_ST	ɐɾˈdeɾ	12768					burn
burn-I	1389	Romansh	arder	26389					burn
burn-I	1389	Rumanian_List	a arde	13366					burn
burn-I	1389	Spanish	ARDER	15927					burn
burn-L	2242	Catalan	krə'ma	3947					burn
burn-L	2242	Latin	cremāre	20359	EXCLUDE				burn
burn-L	2242	Spanish	ke'maɾ	27244			SS	unklar, vielleicht kontaminiert mit gr. kaima	burn
burn-O	2477	Old_High_German	swellen	31505					burn
burn-Q	3152	French	bʀyle	5725			SS	alles zu burn-Q unklar! Zusammengehörigkeit der Formen kaum gegeben. bru- aus dem Frz. und bru- aus dem Ital. sind wohl zufällig.	burn
burn-Q	3152	Friulian	brusâ	26182					burn
burn-Q	3152	Italian	bru'tʃare	26127					burn
burn-Q	3152	Ladin	BRUSCHER	26126					burn
burn-Q	3152	Provencal	BRULA	12968					burn
burn-Q	3152	Sardinian_C	ABRUZAI	13956					burn
burn-Q	3152	Sardinian_N	BRUJARE	14355					burn
burn-Q	3152	Walloon	BROULER	17864					burn
burn-T	3823	Irish_B	DOIGHIM	8668					burn
burn-U	3935	Latin	ūrō	31504					burn
child-A	194	Afrikaans	KIND	220					child
child-A	194	Dutch_List	kɪnt	4933					child
child-A	194	Flemish	KIND	5529					child
child-A	194	Frisian	kin	6320					child
child-A	194	German	kɪnt	6512					child
child-A	194	Luxembourgish	Kand	24115					child
child-A	194	Old_High_German	kind	27899					child
child-A	194	Schwyzerdutsch	ching	29025					child
child-G	861	Catalan	kriə'turə	3948					child
child-G	861	Portuguese_ST	kɾiˈɐ̃sɐ	25247					child
child-H	980	Breton_ST	'by:gɛl	2968					child
child-J	1258	Catalan	nɔi	27077					child
child-J	1258	Catalan	nɛn, niŋ	25245					child
child-J	1258	Portuguese_ST	MENINO	12769					child
child-J	1258	Spanish	'niɲo	15928					child
child-K	1307	Danish	b̥ɑn	4733					child
child-K	1307	Faroese	BARN	5332					child
child-K	1307	Frisian	bɛ̃ːn	27216					child
child-K	1307	Gothic	barn	19935					child
child-K	1307	Icelandic_ST	ˈpartn, ˈpatn	8276					child
child-K	1307	Norwegian	BARN	13169					child
child-K	1307	Old_English	bearn	21343					child
child-K	1307	Old_Norse	barn	21588					child
child-K	1307	Swedish	bɑːrn	16128					child
child-L	1390	French	ɑ̃fɑ̃	5726					child
child-L	1390	Italian	fan'tʃullo	8864			SS	sehr sehr indirekt, i.e. über infante > fante > fanticello > fancello → fanciullo	child
child-L	1390	Ladin	INFAUNT	9445					child
child-L	1390	Provencal	ENFANT	12969					child
child-L	1390	Romansh	uffant	26390					child
child-L	1390	Walloon	EFANT	17865					child
child-M	1462	Latin	ˈpu.ɛr	20360					child
child-R	2080	Sardinian_C	PIPPIU	13957					child
child-R	2080	Sardinian_N	PITHTHINNEDDU	14356			SS	zu ital. piccino etc. quasi piccinello	child
child-T	2138	Welsh_N	'plent.ɨn	18457	LOAN	Latin			child
child-U	2223	English	tʃaɪld	5132					child
child-U	2223	Old_English	cild	21342					child
child-V	2246	Irish_B	ˈlʲan̪ˠəw	8669					child
child-V	2246	Old_Irish	lelap	28151					child
child-V	2246	Scots_Gaelic	leanabh	23889					child
child-W	2247	Irish_B	ˈpˠaːɕtʲɪ	26915	LOAN	French			child
child-W	2247	Scots_Gaelic	pàiste	23890	LOAN	French			child
cloud-B	195	Afrikaans	WOLK	221					cloud
cloud-B	195	Dutch_List	wɔlk	4934					cloud
cloud-B	195	Flemish	WOLK	5530					cloud
cloud-B	195	Frisian	volk	6321					cloud
cloud-B	195	German	'vɔlkə	6513					cloud
cloud-B	195	Luxembourgish	Wollek	24240					cloud
cloud-B	195	Old_English	wolcen	21344					cloud
cloud-B	195	Old_High_German	wolcan	27901					cloud
cloud-B	195	Schwyzerdutsch	wúuche	29026					cloud
cloud-F	862	Catalan	'nußul	3949					cloud
cloud-F	862	French	nyaʒ	5727					cloud
cloud-F	862	Friulian	nûl	26184					cloud
cloud-F	862	Italian	'nuvola, 'nube	8865					cloud
cloud-F	862	Ladin	NUVLA	9446					cloud
cloud-F	862	Latin	ˈnuːbeːs	20362					cloud
cloud-F	862	Old_Irish	nél	28153					cloud
cloud-F	862	Portuguese_ST	ˈnuvɐ̃j	12770					cloud
cloud-F	862	Provencal	NIVO, NIEU	12970					cloud
cloud-F	862	Romansh	nebla	31596			SS	sieht eher nach lat. nebula aus, das mit nubes bichts zu tun hat → cloud-?	cloud
cloud-F	862	Romansh	nivel	26391					cloud
cloud-F	862	Rumanian_List	nor	13368					cloud
cloud-F	862	Sardinian_C	NUI	13958					cloud
cloud-F	862	Sardinian_N	NUGE	14357					cloud
cloud-F	862	Spanish	'nuβe	15929					cloud
cloud-F	862	Walloon	NULEYE	17866					cloud
cloud-G	981	Breton_ST	'kũmul	2969					cloud
cloud-G	981	Cornish	kommo(lenn)	19611					cloud
cloud-G	981	Welsh_N	CWMWL	18458					cloud
cloud-J	1308	Danish	sg̥ʰy	4734					cloud
cloud-J	1308	Faroese	skʊdʒ	5333					cloud
cloud-J	1308	Icelandic_ST	SKY	8277					cloud
cloud-J	1308	Norwegian	sky	13170					cloud
cloud-J	1308	Old_Norse	ský	21589					cloud
cloud-J	1308	Swedish	ʃy:	16129					cloud
cloud-L	1689	Irish_B	NEALL	8670					cloud
cloud-L	1689	Scots_Gaelic	neul	24019					cloud
cloud-R	2244	Swedish	mo:ln	24516					cloud
cloud-T	2482	Scots_Gaelic	sgòth	24018					cloud
cold-B	196	Afrikaans	KOUD	222					cold
cold-B	196	Danish	g̥ʰʌl	4735					cold
cold-B	196	Dutch_List	kɑut	4935					cold
cold-B	196	English	kəʊld	5134					cold
cold-B	196	Faroese	KALDUR	5334					cold
cold-B	196	Flemish	KOUD	5531					cold
cold-B	196	Frisian	kɔ:t	6322					cold
cold-B	196	German	kalt	6514					cold
cold-B	196	Gothic	kalds	19937					cold
cold-B	196	Icelandic_ST	ˈkʰaltʏr	8278					cold
cold-B	196	Luxembourgish	kal	24262					cold
cold-B	196	Norwegian	KALD	13171					cold
cold-B	196	Old_English	ceald	21345					cold
cold-B	196	Old_High_German	calt	27902					cold
cold-B	196	Old_Norse	kaldr	21590					cold
cold-B	196	Schwyzerdutsch	chaut	29027					cold
cold-B	196	Swedish	kal	16130					cold
cold-E	863	Catalan	fɾɛt, fret	3950					cold
cold-E	863	French	fʀwɑ	5728					cold
cold-E	863	Friulian	frêt	26185					cold
cold-E	863	Italian	'freddo	8866					cold
cold-E	863	Ladin	FRAID	9447					cold
cold-E	863	Latin	frigidus	20363					cold
cold-E	863	Portuguese_ST	ˈfɾiu	12771					cold
cold-E	863	Provencal	FRE, EJO	12971					cold
cold-E	863	Romansh	freid	26392					cold
cold-E	863	Sardinian_C	FRIRU	13959					cold
cold-E	863	Sardinian_N	FRITTU	14358					cold
cold-E	863	Spanish	'fɾio	15930					cold
cold-E	863	Walloon	FREUD	17867					cold
cold-F	982	Breton_ST	jẽ:n	2970					cold
cold-F	982	Cornish	yeyn	19612					cold
cold-I	1690	Irish_B	fˠuəɾˠ	8671					cold
cold-I	1690	Old_Irish	úar	28154					cold
cold-I	1690	Scots_Gaelic	fuər	24045					cold
cold-I	1690	Welsh_N	OER	18459					cold
cold-X	4042	Friulian	glaçât	31646					cold
cold-X	4042	Romansh	schelau, dschlà	31597					cold
come-B	197	Afrikaans	KOM	223					come
come-B	197	Catalan	bə'ni	3951					come
come-B	197	Danish	ˈg̥ʰʌmə	4736					come
come-B	197	Dutch_List	'komə(n)	4936					come
come-B	197	English	kʌm	5135					come
come-B	197	Faroese	KOMA	5335					come
come-B	197	Flemish	KOMEN	5532					come
come-B	197	French	vəniʀ	5729					come
come-B	197	Frisian	'komə	6323					come
come-B	197	Friulian	vignî	26186					come
come-B	197	German	'kɔmən	6515					come
come-B	197	Gothic	qimiþ	19938					come
come-B	197	Icelandic_ST	ˈkʰɔːma	8279					come
come-B	197	Italian	ve'nire	8867					come
come-B	197	Ladin	GNIR	9448					come
come-B	197	Latin	weˈniːre	20364					come
come-B	197	Luxembourgish	kommen	24201					come
come-B	197	Norwegian	KOMME	13172					come
come-B	197	Old_English	cymþ	21346					come
come-B	197	Old_High_German	quimit	27903					come
come-B	197	Old_Norse	koma	21591					come
come-B	197	Portuguese_ST	viɾ	12772					come
come-B	197	Provencal	VENI	12972					come
come-B	197	Romansh	vegnir	26393					come
come-B	197	Rumanian_List	a ve'ni	13370					come
come-B	197	Sardinian_C	BENNI	13960					come
come-B	197	Sardinian_N	BENNERE	14359					come
come-B	197	Schwyzerdutsch	choo	29028					come
come-B	197	Spanish	be'niɾ	15931					come
come-B	197	Swedish	ˈkɔmːa	16131					come
come-B	197	Walloon	V(I)NI	17868					come
come-E	983	Breton_ST	dɔ̃nt	2971					come
come-E	983	Cornish	do:z	19613					come
come-E	983	Welsh_N	doːd	18460					come
come-I	1691	Irish_B	t̪ˠaɾˠ	8672					come
come-I	1691	Scots_Gaelic	hiɡ̊ʲ	23976					come
count-A	198	Afrikaans	TEL	224					count
count-A	198	Danish	ˈd̥ʰεlə	4737					count
count-A	198	Dutch_List	tellə(n)	28975					count
count-A	198	Faroese	TELJA	5336					count
count-A	198	Flemish	TELLEN	5533					count
count-A	198	Frisian	'tɛlə	6324					count
count-A	198	German	't͜sɛ:lən	6516					count
count-A	198	Icelandic_ST	TELJA	8280					count
count-A	198	Luxembourgish	zielen	24218					count
count-A	198	Norwegian	TELLE	13173					count
